"","쌀","돼지고기","쇠고기국산","우유","라면","스낵과자","달걀","닭고기","두부","마른멸치","고등어","파","참기름","맛김","콩나물","탄산음료","밀가루","담배국산","맥주","소주","세탁료","전세","월세","전기료","도시가스","상수도료","세탁세제","치과진료비","감기약","휘발유","시내버스료","도시철도료","휴대전화료","영화관람료","삼겹살외식","설렁탕","미용료","목욕료","외래진료비","취업자증감","농림어업","제조업","건설업","서비스업","실업자.x","실업률.x","청년실업자","청년실업률","총지수","식료품","비주류음료","주류","담배","의류","신발","주택임차료","주거시설유지보수","수도및주거관련서비스","전기가스및기타연료","가구가사비품및카페트","가정용섬유제품","가정용기기","주방용품및가정용품","가정정원용공구및장비","일상생활용품및가사서비스","의료용품및장비","외래환자서비스","병원서비스","운송장비","개인운송장비운영","운송서비스","우편서비스","전화및팩스장비","전화및팩스서비스","음향영상사진및정보처리장비","기타오락및문화용주요내구재","기타오락용품조경용품및애완동물","오락및문화서비스","신문서적및문방구","단체여행","유치원및초등교육","중등교육","고등교육","기타교육","음식서비스","숙박서비스","미용용품및미용서비스","기타개인용품","기타서비스","소비자물가","농축수산물","공업제품","집세","공공서비스","개인서비스","근원물가","생활물가","생산가능인구","경제활동인구","취업자","고용률","경제활동참가율"
"담배",0.810710732384482,0.928990123279626,0.973448696143796,0.906732329486896,0.880753389369954,0.914413428747077,0.912913485425788,0.808515740574812,0.896710352164013,0.880250166926274,0.679366084926276,0.801927120729459,0.863819421662159,0.928377331502404,0.943650706350762,0.948804168535775,0.78896051958755,0.99798324956827,0.961384799442962,0.955231827705319,0.871100538986628,0.96267684779032,0.927314778027075,0.801684798568317,0.773873589015058,0.911356645840905,0.10900472883819,0.829018612991775,0.939473927737203,0.583677648790737,0.952729289395206,0.955231258497879,-0.891929981948422,0.954326136174453,0.92455946140024,0.942154501585684,0.937754806451947,0.930877280837434,0.94953878367902,0.712366226353852,0.371279353768358,0.683128864202662,0.496760084845569,0.340158164798592,0.80252292467649,-0.00542757118615417,0.157446632458534,0.811714562141669,0.918400617015997,0.916862138527807,0.90693308001704,0.9495791204449,1,0.942685964099205,0.937381227790257,0.956153485174989,0.924374488507632,0.956910921748309,0.798281126340509,0.914123168343216,0.900192230158674,0.339175375580792,0.933766972699122,0.921807053789333,0.895614757449522,0.93342475580283,0.896393563421158,0.91765142357203,0.878610607618822,0.658399384265199,0.941267916124314,0.956286903192325,-0.830221734824689,-0.893054532607671,-0.866111259165044,0.909219209817195,0.943272644553137,0.939073736625164,0.935634448971679,0.863391953176114,0.423397707586011,-0.589245998942907,0.780342630754471,0.93541755940077,0.931261349539158,0.942771322932126,0.92794548539263,0.924037737132996,-0.178730845698774,-0.941451749142153,-0.52000971177642,-0.888463255764503,0.499698357136487,-0.786188926146791,-0.85641616410695,-0.89164853605267,-0.931407148476959,-0.624957036080482,-0.701864387759649,-0.780750047679704,-0.679193399315607,-0.547998896987931
"의류",0.943458462761148,0.984132120807146,0.964775031715953,0.990263230665136,0.978322763675565,0.992449419361248,0.982500647537905,0.936497340836656,0.990821492418686,0.981777076405956,0.854871667754862,0.888353532239748,0.966522939430384,0.995971018766032,0.995790052851697,0.997536760713786,0.919605048260506,0.938331890441183,0.99058080392216,0.98564749784955,0.977141897730621,0.99466309918706,0.996635167188548,0.929660861466728,0.936450120778989,0.993517491625459,0.378617523774537,0.953219883064066,0.993540739992745,0.809485152356118,0.993150772128609,0.991279934094459,-0.987355554838685,0.996004396870174,0.995983932972932,0.997540803658231,0.997464770301866,0.997272970627728,0.970272338022184,0.834858311515784,0.55195040731602,0.817038124084077,0.388470965077202,0.435977499765698,0.691889622638005,-0.218600768431406,-0.0911993565580163,0.693966233651693,0.995770422520204,0.99558622905858,0.99418802590277,0.996970412274437,0.942685964099205,1,0.999110932267133,0.998531410416484,0.995781899720092,0.997940811999932,0.949480509025519,0.992583446351938,0.992102450347782,0.0903078573243555,0.998532787228068,0.997416515526472,0.989748541869914,0.998507044394132,0.985402713916346,0.994852345430031,0.983674738234769,0.860733346223765,0.996653580568477,0.996610188719972,-0.943656244034839,-0.989681127580682,-0.972540929842294,0.994907705794813,0.998657258072463,0.999353760162017,0.999407832357223,0.978076765943742,0.613061931209013,-0.547555053580241,0.917721755518574,0.998050522131187,0.997449562774502,0.998379042090561,0.99872311045776,0.996595831362909,-0.0870015247902648,-0.936859217191223,-0.561446380006365,-0.813170892194416,0.722401022863981,-0.938663337322937,-0.961646067737108,-0.886876026298372,-0.976941716240634,-0.523459853499984,-0.886707468682299,-0.936127109085436,-0.864721473725864,-0.767697275449681
"신발",0.940977096637317,0.98813565922074,0.965388253191414,0.993301523034998,0.984152512595186,0.994992062600982,0.987078480508772,0.947017674993541,0.99215256853665,0.986211046153157,0.867220531100671,0.892188516465599,0.973798755612167,0.99712178836565,0.993846107723455,0.996548671827825,0.931297442726628,0.932735116429889,0.986885650278048,0.987581842859508,0.982672026259742,0.992092323402475,0.995259378673479,0.923978680023758,0.942657452957525,0.99479357302624,0.405407525206287,0.961521800112119,0.995242690258835,0.823697219916795,0.994096151754738,0.992383520921523,-0.990774948542643,0.994190496762739,0.996982214661149,0.997243620086061,0.996085034702554,0.997089926802345,0.962702141951295,0.832443681851515,0.573612260876824,0.807378136341015,0.359853243455184,0.444136093073046,0.68126415165525,-0.232294765230683,-0.117045975574273,0.677250416180461,0.998096828399346,0.997730242154316,0.996334260449774,0.997631189572582,0.937381227790257,0.999110932267133,1,0.996449851534827,0.998343448822798,0.997224524979282,0.955379757733473,0.995977604940867,0.992236214568538,0.0601684081528533,0.999384123441038,0.998443352444637,0.993459877947528,0.999346656721213,0.990464643406074,0.997498173168882,0.987183766085219,0.873623817789428,0.998347415077868,0.995879443958262,-0.95411942961736,-0.992967545695356,-0.979285121026604,0.996540249106536,0.998570841630165,0.999679607817961,0.999581695062203,0.982555425124727,0.638949604807936,-0.520070416361981,0.930325330207859,0.999423101125381,0.999135185074737,0.996260568179116,0.99838473901327,0.998163841402215,-0.0523691177687123,-0.927056265307471,-0.557654493313009,-0.793490665278052,0.725094462989374,-0.943578542477111,-0.962420599152666,-0.876637780903196,-0.971577650472986,-0.496082799005474,-0.898042137102727,-0.94438701195355,-0.877433770418297,-0.784261239245988
"주택임차료",0.935390123292077,0.981340553245816,0.968176342372568,0.983010932250746,0.967999554252915,0.986504989720453,0.977319316395844,0.919990016492889,0.984255989680869,0.971481966750728,0.831550665098333,0.876926002414122,0.95486765372329,0.992239810350719,0.996634999692744,0.997112649653278,0.901671802667291,0.95205044410961,0.994894487198579,0.985179196887099,0.965875676499503,0.997495730051458,0.994528797443444,0.920220813500155,0.917656794377838,0.987688520301594,0.332814838725933,0.938418152216987,0.990867826431254,0.779595491741859,0.992371826064488,0.99088857721466,-0.978819401060469,0.996783798793415,0.992246987815255,0.996190575400792,0.99610706555417,0.994399358988044,0.978322995859616,0.829459923048215,0.522380842243745,0.807137468326311,0.420467452055025,0.43328853266497,0.710247104647,-0.191587116728412,-0.0487355819662419,0.718073553019879,0.990125807094739,0.990227557223728,0.98740518493286,0.995755618831123,0.956153485174989,0.998531410416484,0.996449851534827,1,0.99075369835776,0.998048995201425,0.932045354836294,0.986206674411628,0.986880572995696,0.140284825944509,0.995320275422279,0.992746984801825,0.981341188095674,0.994852300341587,0.976293416701582,0.988733441470773,0.973266267855307,0.834386967361208,0.993726640428761,0.997044262451503,-0.927122611750713,-0.981280450102769,-0.959858710120702,0.988393745765102,0.997010305835096,0.997176036743749,0.996552388036388,0.967279233669022,0.577195822603958,-0.578030564894948,0.897517064072748,0.994500923874951,0.993640856952417,0.998573841445596,0.9953011356898,0.991726620850785,-0.120488604572466,-0.944301575031828,-0.55960437758161,-0.833100775305603,0.702344676386188,-0.924484049722539,-0.951032694010336,-0.894884134121005,-0.9764494715079,-0.560045763629134,-0.862122328159959,-0.916659422465799,-0.837615395677,-0.73405971376353
"주거시설유지보수",0.9387168250018,0.990426657892675,0.9618578537474,0.996329403326591,0.991108016529729,0.99710441283736,0.99120957378003,0.960212751663658,0.992925238382454,0.992167687292966,0.885476657367785,0.894845669686196,0.981918018238843,0.996881014401098,0.9885965981188,0.993011800223733,0.947254189629329,0.919623680518588,0.978422923905532,0.987089399750242,0.989834480744772,0.985695225081218,0.991616645668701,0.920105094854354,0.953852009800205,0.9956466558069,0.446648517508125,0.971887932449419,0.995079030445263,0.846518385822109,0.992798366577927,0.991215069850578,-0.994793202844799,0.988993612971269,0.996402834389295,0.994636467740393,0.992188953287308,0.995004370019954,0.948144539370884,0.831161266859624,0.609572807450054,0.800671494319936,0.322932213433859,0.448792371306677,0.654544567662843,-0.26574335319647,-0.16460366342125,0.643892123079602,0.999518305524426,0.998679769966029,0.997785564312971,0.995641357125034,0.924374488507632,0.995781899720092,0.998343448822798,0.99075369835776,1,0.993754628688869,0.965659430317368,0.998526077219654,0.990527175447365,0.0088171249521203,0.998356264984181,0.998498885090864,0.997235548654102,0.998662398738147,0.99582729687006,0.999436724003814,0.991712529114483,0.893804021956636,0.998428244555479,0.992750559684915,-0.968811407799881,-0.996552862182882,-0.988306565144118,0.997462237635891,0.995415276094268,0.997700032503891,0.997784533184864,0.989001221244715,0.675139903317994,-0.477456761564837,0.947908056653231,0.999296212304459,0.99913511386788,0.99115415851112,0.996066808636282,0.998201545942646,-0.00541524041995698,-0.913104681571738,-0.557235089281594,-0.765555109989872,0.730576494284621,-0.9497774806597,-0.964700445439648,-0.861635392322092,-0.964495162527583,-0.449179039575607,-0.916509472474432,-0.957174908117277,-0.897876897253338,-0.81224744645151
"수도및주거관련서비스",0.928179795939038,0.983758060977957,0.974697535555352,0.986419561629043,0.9733698293491,0.988903607950599,0.981463939145678,0.927654406480066,0.983319859770411,0.975446865078143,0.837037896765032,0.87816023717987,0.960637901637571,0.992915472491174,0.993559989853978,0.996741515927738,0.911815846853095,0.952846099899636,0.990599439511835,0.990025860038473,0.970359001240215,0.995776763623403,0.99162551120262,0.914880386644181,0.921882007739193,0.989548574744254,0.347238166825039,0.942684944462931,0.992885244434552,0.786568619274353,0.995807505808282,0.995193167382738,-0.982013246909586,0.995185368021821,0.992259425932124,0.99565783892562,0.994452750255032,0.993569478200724,0.966084603084205,0.824910100380159,0.546997901625744,0.793697512265812,0.392198334330464,0.438189921909092,0.710703374278429,-0.19277304531015,-0.0638612731016091,0.711563496329253,0.992058020880582,0.991091988287699,0.988211675263788,0.99719800694253,0.956910921748309,0.997940811999932,0.997224524979282,0.998048995201425,0.993754628688869,1,0.936827880719982,0.98864415125771,0.982652724342701,0.110546105588881,0.995623676139572,0.993902203376957,0.983988455888308,0.996485849687288,0.981115436096197,0.991609086603586,0.975574805052992,0.84124923085227,0.997265660829312,0.999271963314996,-0.940047508388133,-0.983983815097914,-0.966950402284591,0.989677112956217,0.996649197612049,0.997307595439514,0.996525158350053,0.970259981923819,0.596084568592325,-0.53950665298452,0.909227222083588,0.996708719000674,0.994862753662616,0.995822256342886,0.994037359375537,0.992489396413371,-0.0872666159967026,-0.945467114471444,-0.578024559933436,-0.82428734296701,0.680237622459343,-0.918736224498686,-0.956675937803567,-0.894753091884974,-0.977780085352727,-0.518470743900088,-0.86860857769993,-0.922204521008139,-0.847370357688955,-0.745737734502557
"전기가스및기타연료",0.956523261200989,0.941617706776989,0.870176674060522,0.972644774759879,0.978548665838738,0.967797611701626,0.953294512261658,0.973214475954993,0.974882048967178,0.981951512744832,0.941309952662796,0.877154863876503,0.97409432811986,0.958040763705732,0.936327093865819,0.940430999217378,0.967396904911047,0.792507123935809,0.907302753126377,0.921479614630507,0.983803334989543,0.919604876388941,0.953300582703195,0.943688272822088,0.99718733056618,0.971011899457122,0.620844317090175,0.978721726620834,0.946655752567123,0.945644469977078,0.936083786237539,0.931900556741837,-0.980400808105432,0.929589361663087,0.960307228294966,0.945956908187908,0.94778683709396,0.955151592375416,0.867818060333476,0.846937538973263,0.703099503110028,0.831614182528274,0.191515166141931,0.477471760694864,0.516464858016173,-0.400775694282745,-0.342542945507702,0.499106044733697,0.968992379738395,0.967897052073326,0.974845157242052,0.940787846221709,0.798281126340509,0.949480509025519,0.955379757733473,0.932045354836294,0.965659430317368,0.936827880719982,1,0.96824211225567,0.967391059436871,-0.200704513235997,0.957857429742237,0.967166159700324,0.980394224444886,0.960063053485758,0.975899909570668,0.969634200598643,0.983433341002515,0.970474548453745,0.952680731249698,0.935668217727132,-0.976455186218523,-0.982529200390563,-0.984852095198738,0.973481397772729,0.94656178344537,0.952941914595677,0.956291913883897,0.988826203615979,0.764215218827162,-0.379918325377182,0.973430856450799,0.958108119675422,0.959043116668834,0.942182146272778,0.959869018868435,0.963405320715607,0.0725762424910442,-0.836013710722446,-0.569803321111106,-0.641976284232903,0.818629042995709,-0.972585319249406,-0.96573349934609,-0.782165691664669,-0.920521325078539,-0.299493099894283,-0.978301743537627,-0.993196746723632,-0.965452954738404,-0.914099048406476
"가구가사비품및카페트",0.933757456762982,0.989713319659504,0.958641074809765,0.995912305615232,0.993646436201619,0.996792232272817,0.992005748055867,0.967536247233428,0.992391959931343,0.994169820495757,0.896442437844588,0.90925397793276,0.985348084528248,0.996013558629739,0.984290418234744,0.989477009050095,0.954781257758074,0.90912175107717,0.97401911816349,0.985327093550852,0.992517026567355,0.980404675612689,0.989031101385908,0.913393957021197,0.957226590256413,0.993287881235424,0.474910393236329,0.980603474384915,0.994320344525476,0.858901770018462,0.988840205949321,0.986492649920517,-0.994492009778755,0.985958039047794,0.994793406922914,0.992309702916534,0.988742666199463,0.993292365061768,0.945068801625755,0.817821565855841,0.619631730313877,0.79851195627891,0.306165867800395,0.424929836600863,0.643056436567019,-0.275210313997369,-0.189963259484155,0.625684881859831,0.999179406954865,0.998719048400635,0.99830566950508,0.994117052972353,0.914123168343216,0.992583446351938,0.995977604940867,0.986206674411628,0.998526077219654,0.98864415125771,0.96824211225567,1,0.991791876734482,-0.0147859678663163,0.99696862617337,0.996469794451716,0.998055574240529,0.996102042087926,0.998372963013224,0.999288859888124,0.995278401739282,0.904808704384727,0.995526641421156,0.986586237116717,-0.973439037963456,-0.996234599667615,-0.99172830769025,0.997031679581204,0.994030955224487,0.995368949792966,0.995976150834791,0.989702315917801,0.703028956537419,-0.455378918646218,0.957302292879305,0.997356076654515,0.998455586152584,0.986620482957738,0.99457526962536,0.998545348656726,0.028835456371149,-0.895547252080229,-0.524077870270411,-0.744421979293571,0.751336064074433,-0.959220040511551,-0.959746660092436,-0.846115734044778,-0.954285154569422,-0.436097339192761,-0.928068394755963,-0.965013142483563,-0.911713052837595,-0.830409205481066
"가정용섬유제품",0.961116201575987,0.976814112875467,0.934874899454053,0.989135627161796,0.981675484268791,0.990451566605079,0.978989908542557,0.952533712858117,0.995602098119684,0.986391043253944,0.890363571677695,0.901162847369939,0.973212875689409,0.991866697125901,0.988256753738127,0.987414338143181,0.933334932433631,0.89523957387559,0.977980600774314,0.96842623795739,0.983538880520244,0.979766661442097,0.994470022689706,0.942505981803384,0.958835302992299,0.991154573282429,0.45457582993204,0.969498816520746,0.985131014807721,0.855528907615288,0.977441939904411,0.973340184728761,-0.989275100266757,0.985023655953567,0.993106573634497,0.990022068706065,0.991404989062181,0.993428531585834,0.962337193492446,0.840930204020776,0.579431940745859,0.841668254674674,0.355277164280567,0.429238910112279,0.647344956536318,-0.265418867933845,-0.155966353292797,0.645973485469979,0.993619295324472,0.995146065072179,0.996224244589393,0.986504252383247,0.900192230158674,0.992102450347782,0.992236214568538,0.986880572995696,0.990527175447365,0.982652724342701,0.967391059436871,0.991791876734482,1,0.0292326101699727,0.993380421993379,0.993819886658113,0.992624332629225,0.991709137021233,0.986571466908124,0.992036967920344,0.990873572038531,0.898368848379631,0.985324222363406,0.979798594601238,-0.947034213617229,-0.992028939766152,-0.97684309543916,0.995573650763052,0.991945048969996,0.992546910807606,0.994026039305553,0.985672656602868,0.656761204624202,-0.538817890081883,0.932728340035582,0.990450672430934,0.992641560985343,0.99058184798743,0.996424580748864,0.994708661280108,-0.0602549707994406,-0.90120940329617,-0.517874886335311,-0.766539442272366,0.796341516258895,-0.970956252794823,-0.960403067258318,-0.852699820471753,-0.95951043651843,-0.507759299005034,-0.92000982616011,-0.959325664500827,-0.898350818447352,-0.813078430772922
"가정용기기",0.00248021768613398,0.0246759977307394,0.149565736415778,-0.0226216487364948,-0.0923242369462294,-0.00246427767620389,-0.0160768338963315,-0.215710112206487,-0.00543535300412296,-0.087119785985066,-0.351814215943877,-0.103211897667038,-0.114519412421484,0.0385237928578834,0.12401819532488,0.104192650320775,-0.243371512202279,0.342975634935769,0.192190919533701,0.082305920479457,-0.104621092402952,0.161283612038883,0.0829530891387984,0.0158956540995847,-0.225979515449455,0.00546985485233029,-0.817813438618806,-0.178206585209949,0.0534733260067433,-0.475160204211883,0.0807682848380587,0.0832338412928702,0.0527127828327658,0.129638420370252,0.037386204840909,0.0828983220542289,0.0965861966499871,0.064450084688989,0.283257155962037,-0.0456406761216472,-0.600445288275367,0.0131706292146134,0.651700207052934,-0.153885668862351,0.500490000877687,0.585233256270572,0.871084076485075,0.618085432446143,0.00276398072879692,0.00624843918214101,-0.00881912296338071,0.0825537859209743,0.339175375580792,0.0903078573243555,0.0601684081528533,0.140284825944509,0.0088171249521203,0.110546105588881,-0.200704513235997,-0.0147859678663163,0.0292326101699727,1,0.0520547298144244,0.0285435250516216,-0.0484966758877849,0.0471172796168048,-0.0677700144443682,-0.00575622839723212,-0.0748436471254113,-0.404815421649373,0.0451019993478216,0.111048628891559,0.224937620814666,0.0485812237854392,0.136615428505025,-0.00172918525753794,0.0838983433176431,0.0675173747107253,0.0629830338416821,-0.10168569218386,-0.653161769118782,-0.693008275406491,-0.292476696457907,0.0414001381672802,0.0343718252611448,0.116775199350601,0.0621024681955957,0.0261228334205249,-0.758591638075098,-0.281466930706596,-0.0424315279182511,-0.533303254890047,-0.232289244091934,0.150182849239751,0.0684270914873524,-0.252481101587651,-0.146794354545925,-0.81275894958579,0.355289709885647,0.245266392901741,0.38940028898957,0.533807306671025
"주방용품및가정용품",0.942665423669519,0.988489787172253,0.962961246807005,0.994090125827224,0.986267573568422,0.996082054600141,0.987438018245502,0.949544952953734,0.993102626233066,0.987508894530996,0.870859185360952,0.894635684732557,0.975491835826307,0.997820705269466,0.992903777803794,0.9961400237057,0.937117863091423,0.929321043448436,0.985367705366817,0.987064783946301,0.984803258560383,0.990898317792863,0.995380430181055,0.925240047835866,0.945645015139616,0.995214541811395,0.418140270025712,0.965718473638042,0.996055174457769,0.829345873425969,0.993602587042367,0.991403690262769,-0.991739646449693,0.993269478430233,0.997072511942017,0.997131547733304,0.995693886473439,0.997407612059531,0.962560561619528,0.823534746767185,0.577342136053781,0.807274865432051,0.351683954913833,0.425815089003323,0.669029568191783,-0.247597155447051,-0.133084962110743,0.665036259207903,0.998479148321628,0.997922309789236,0.997296674630723,0.997060794895619,0.933766972699122,0.998532787228068,0.999384123441038,0.995320275422279,0.998356264984181,0.995623676139572,0.957857429742237,0.99696862617337,0.993380421993379,0.0520547298144244,1,0.998804420210818,0.994391995307139,0.999126413786844,0.991746212580438,0.997888978381745,0.98925564168351,0.878726584555156,0.997848410508468,0.994241434756296,-0.956606518310184,-0.993661965852124,-0.981506612753931,0.996566233775242,0.997826829202559,0.999056301279405,0.999578282164218,0.983880462280697,0.648964336024931,-0.512350491285163,0.934687698371038,0.999341883597223,0.999238964315023,0.995128642936283,0.998639339812588,0.998807667676272,-0.0414579948899982,-0.920077099438458,-0.549123130302018,-0.785126842733313,0.738713694138613,-0.947355630306228,-0.959019059751132,-0.865879551026668,-0.968873740665875,-0.491477443424663,-0.904162081177536,-0.948306699174522,-0.884476365226489,-0.794010067979418
"가정정원용공구및장비",0.951856741747452,0.985070041518608,0.954206439406717,0.995289595887083,0.988121795672171,0.996394410085344,0.986273855398307,0.952712163825596,0.994719916536435,0.989726769850561,0.876263426551996,0.88711786502152,0.977114725417282,0.996668431437178,0.990821404747602,0.993739854584024,0.942143299541945,0.916963838403915,0.980681680289785,0.982474442889792,0.987350919584031,0.987167097229019,0.994866658871305,0.935190509103376,0.955850656547813,0.997005194371285,0.433761712944892,0.967498620869172,0.993310030341291,0.84401655871886,0.990831452569523,0.988522600082991,-0.994198866845449,0.989604562186215,0.99644494944897,0.994877508294788,0.994504985799596,0.996387901954169,0.955227809215771,0.835527344571903,0.595009341827763,0.812519860008567,0.340704724670732,0.44464153150476,0.653229576553066,-0.268583379088041,-0.152555376035438,0.651814847086944,0.998654621941536,0.99772665156032,0.998192700208105,0.994132141613213,0.921807053789333,0.997416515526472,0.998443352444637,0.992746984801825,0.998498885090864,0.993902203376957,0.967166159700324,0.996469794451716,0.993819886658113,0.0285435250516216,0.998804420210818,1,0.996136055029487,0.998984666558808,0.992371466859011,0.998163118612095,0.991699425615511,0.891039249377071,0.996777228337193,0.993227662102312,-0.960809481076774,-0.996499544571053,-0.984446707606384,0.997909635000651,0.99544407813386,0.997757191774662,0.998571201936402,0.988819795328895,0.653324313442337,-0.507719690215522,0.939484611557154,0.998590358059417,0.997971000778302,0.994103380630824,0.998248643354374,0.997883485802407,-0.0433449618136463,-0.919879161795935,-0.573900230278387,-0.777129738654531,0.746146580821154,-0.951118549727796,-0.96608506046426,-0.863836367997677,-0.971122508931382,-0.474133076292085,-0.913714915904883,-0.955440058367943,-0.893940760127766,-0.80681199231027
"일상생활용품및가사서비스",0.947977707189432,0.984859488185537,0.944273520345923,0.996749592206417,0.995083302717236,0.996165805637261,0.98857355337854,0.972816590420044,0.995255211968885,0.996695449672069,0.910940422182877,0.904312499225343,0.988088963404973,0.993762393449462,0.981306581184133,0.985544793759145,0.959721447626061,0.890661902297346,0.966606771722282,0.976588598767248,0.995643512001258,0.974330801278868,0.988337216062617,0.928828435646329,0.971421623457249,0.995144923711962,0.503980566298916,0.983548709405136,0.989385877301916,0.880578159448666,0.983796078847048,0.98122162610624,-0.997547792889639,0.980254050603725,0.993871840087772,0.988688729877368,0.986963796539238,0.991470239519339,0.935388000480441,0.836428001483894,0.636315391187678,0.815657255278248,0.288415742905228,0.449902849930811,0.62316793122645,-0.300443689581835,-0.215757028445787,0.607837966488212,0.998277892106768,0.997914420306963,0.998870910884941,0.988086709935827,0.895614757449522,0.989748541869914,0.993459877947528,0.981341188095674,0.997235548654102,0.983988455888308,0.980394224444886,0.998055574240529,0.992624332629225,-0.0484966758877849,0.994391995307139,0.996136055029487,1,0.994334804303943,0.998017496571089,0.998289028493765,0.99683219864482,0.921651611736886,0.99223322353076,0.98217691736797,-0.977119819251474,-0.999192932043514,-0.994222479125758,0.998123329225584,0.98972957981192,0.992445184993494,0.993479929085861,0.995015653197527,0.71103379878895,-0.452750930079417,0.962548807367649,0.994658870903209,0.99557006638022,0.984207809055804,0.993320436182585,0.996358265763322,0.0231878870537989,-0.893479000986603,-0.542551784374082,-0.734636446004203,0.766906225917561,-0.966268117786981,-0.969741734654073,-0.843316826122539,-0.955903094011023,-0.416519695568946,-0.941287568738633,-0.974756938013137,-0.924311023287876,-0.847689639479435
"의료용품및장비",0.943563539803831,0.987654207605528,0.963009243842116,0.994560074266106,0.98572790233294,0.995653787595578,0.9868640214215,0.949659000348201,0.992742860884557,0.987752133327313,0.871449169363794,0.888638525878509,0.975570451142101,0.996760247450908,0.992183926398083,0.995724007560106,0.935835901835116,0.928870038934508,0.983711796053069,0.986218754915014,0.984627061353168,0.990204675766967,0.994562977181259,0.929132946962131,0.947488584030198,0.995595134971134,0.416254836519189,0.963016224280888,0.994734230565824,0.829569398947104,0.993187319478295,0.991423163247143,-0.992086623711598,0.992524875016938,0.996598137266655,0.996240077868147,0.995556113951245,0.996642859928495,0.958147594223827,0.831947166293391,0.581908494954895,0.808105313559669,0.351422076976528,0.442588030931391,0.676887370203584,-0.238763837335723,-0.126348784670805,0.672416415361633,0.998357651352648,0.997489944349053,0.996978296205545,0.99627293808536,0.93342475580283,0.998507044394132,0.999346656721213,0.994852300341587,0.998662398738147,0.996485849687288,0.960063053485758,0.996102042087926,0.991709137021233,0.0471172796168048,0.999126413786844,0.998984666558808,0.994334804303943,1,0.991552058524577,0.998000257744058,0.988842270479704,0.878889257970904,0.998036084024197,0.995376225390982,-0.958245620178042,-0.994208100339789,-0.981835872507438,0.99690069252383,0.997419913284734,0.998930005048085,0.999275423996049,0.984471618934981,0.645293862010893,-0.510292399401195,0.934772717446389,0.999401698337551,0.998709836667751,0.994886543528365,0.998298966830023,0.998174116241975,-0.0454767890598219,-0.926444399789895,-0.568186466805686,-0.789065399440492,0.72750486773185,-0.944881875661985,-0.96386419805717,-0.871501550524864,-0.973225783658548,-0.481469209512156,-0.903146028484626,-0.948435742370681,-0.883998314563735,-0.792434840830965
"외래환자서비스",0.928661533561137,0.986027775291832,0.951024430702768,0.994861968088067,0.996199562221495,0.99447690209667,0.990612810133071,0.976871299812721,0.989517496435963,0.996160020464583,0.912937355350077,0.913429093458759,0.98948279906106,0.991372621018681,0.974728609468581,0.981702419017926,0.965671338867871,0.891289730669386,0.96098223219046,0.979749458288365,0.995456302300314,0.969566952026878,0.981554448248293,0.909591587578078,0.965788499385262,0.990424339970299,0.515763833678689,0.987090500017486,0.989439691123741,0.879548174006561,0.982831095052449,0.980533970376065,-0.994644900412383,0.976803756506461,0.99002498296654,0.985396536288066,0.981135198215291,0.987209001738308,0.926551810513643,0.815457716586844,0.648637340697098,0.794659637732132,0.269043457846209,0.42853777243083,0.624389750465847,-0.293455622532732,-0.228470404217505,0.59873902415931,0.996636837706067,0.9957328225436,0.996120366890838,0.987731211821964,0.896393563421158,0.985402713916346,0.990464643406074,0.976293416701582,0.99582729687006,0.981115436096197,0.975899909570668,0.998372963013224,0.986571466908124,-0.0677700144443682,0.991746212580438,0.992371466859011,0.998017496571089,0.991552058524577,1,0.997485288494569,0.996573342902107,0.922165952549097,0.991215383780919,0.978812052835454,-0.984314221747037,-0.996100372433472,-0.996995210646128,0.994556675823035,0.987501700183549,0.989359984909262,0.990260297003417,0.99163287059428,0.736811451286446,-0.411399021022073,0.971203763019446,0.993089173476235,0.994274411172394,0.977364378896021,0.988738563520606,0.994924500162592,0.073078779900404,-0.880007485666484,-0.522112828354622,-0.715681041429277,0.754995762216681,-0.962309376080108,-0.961195523281362,-0.8314203043607,-0.945055356751232,-0.387420348708312,-0.942974683725203,-0.975083473193712,-0.92992389469654,-0.85524957526463
